date_sold,year_sold,price,bedrooms,year_quarter,MA,normalized_price
2010-06-18,2010,621750,4,2010_Q2,608528.0,1.0719827586206896
2010-06-18,2010,720000,4,2010_Q2,608528.0,1.2413793103448276
2010-06-18,2010,910500,4,2010_Q2,608528.0,1.5698275862068964
2010-06-19,2010,385000,3,2010_Q2,474590.0,0.8461538461538461
2010-06-19,2010,395000,3,2010_Q2,474590.0,0.8681318681318682
2010-06-19,2010,525000,3,2010_Q2,474590.0,1.1538461538461537
2010-06-19,2010,722000,4,2010_Q2,608528.0,1.2448275862068965
2010-06-21,2010,465000,3,2010_Q2,474590.0,1.021978021978022
2010-06-21,2010,475000,3,2010_Q2,474590.0,1.043956043956044
2010-06-21,2010,477000,2,2010_Q2,456822.0,1.1289940828402367
2010-06-21,2010,510000,4,2010_Q2,608528.0,0.8793103448275862
2010-06-21,2010,630000,4,2010_Q2,608528.0,1.0862068965517242
2010-06-21,2010,790000,4,2010_Q2,608528.0,1.3620689655172413
2010-06-22,2010,735000,3,2010_Q2,474590.0,1.6153846153846154
2010-06-23,2010,425000,3,2010_Q2,474590.0,0.9340659340659341
2010-06-23,2010,445000,3,2010_Q2,474590.0,0.978021978021978
2010-06-23,2010,498000,3,2010_Q2,474590.0,1.0945054945054946
2010-06-23,2010,2400000,5,2010_Q2,776325.0,3.295481071580595
2010-06-24,2010,320000,3,2010_Q2,474590.0,0.7032967032967034
2010-06-24,2010,385000,3,2010_Q2,474590.0,0.8461538461538461
2010-06-25,2010,370000,3,2010_Q2,474590.0,0.8131868131868132
2010-06-25,2010,442000,3,2010_Q2,474590.0,0.9714285714285714
2010-06-25,2010,482600,3,2010_Q2,474590.0,1.0606593406593408
2010-06-25,2010,745000,4,2010_Q2,608528.0,1.2844827586206897
2010-06-26,2010,415000,3,2010_Q2,474590.0,0.9120879120879121
2010-06-26,2010,575000,3,2010_Q2,474590.0,1.2637362637362637
2010-06-26,2010,632000,4,2010_Q2,608528.0,1.089655172413793
2010-06-28,2010,383000,3,2010_Q2,474590.0,0.8417582417582418
2010-06-28,2010,459950,3,2010_Q2,474590.0,1.0108791208791208
2010-06-28,2010,470000,3,2010_Q2,474590.0,1.032967032967033
2010-06-28,2010,485000,4,2010_Q2,608528.0,0.8362068965517241
2010-06-28,2010,575000,4,2010_Q2,608528.0,0.9913793103448276
2010-06-28,2010,610000,4,2010_Q2,608528.0,1.0517241379310345
2010-06-29,2010,352500,2,2010_Q2,456822.0,0.834319526627219
2010-06-29,2010,356000,3,2010_Q2,474590.0,0.7824175824175824
2010-06-29,2010,398000,4,2010_Q2,608528.0,0.6862068965517242
2010-06-29,2010,449000,3,2010_Q2,474590.0,0.9868131868131869
2010-06-29,2010,537000,5,2010_Q2,776325.0,0.7373638897661582
2010-06-29,2010,725000,4,2010_Q2,608528.0,1.25
2010-06-30,2010,432000,3,2010_Q2,474590.0,0.9494505494505494
2010-06-30,2010,450000,4,2010_Q2,608528.0,0.7758620689655172
2010-06-30,2010,555000,3,2010_Q2,474590.0,1.2197802197802199
2010-06-30,2010,580000,3,2010_Q2,474590.0,1.2747252747252746
2010-06-30,2010,630000,4,2010_Q2,608528.0,1.0862068965517242
2010-06-30,2010,711000,3,2010_Q2,474590.0,1.5626373626373626
2010-06-30,2010,840000,3,2010_Q2,474590.0,1.8461538461538463
2010-07-01,2010,439950,3,2010_Q3,483176.0,0.9669230769230769
2010-07-01,2010,495000,4,2010_Q3,615603.0,0.853448275862069
2010-07-01,2010,527000,4,2010_Q3,615603.0,0.9086206896551724
2010-07-01,2010,695000,3,2010_Q3,483176.0,1.5274725274725274
2010-07-01,2010,850000,4,2010_Q3,615603.0,1.4655172413793103
2010-07-02,2010,360000,3,2010_Q3,483176.0,0.7912087912087912
2010-07-02,2010,419000,3,2010_Q3,483176.0,0.9208791208791208
2010-07-02,2010,427000,3,2010_Q3,483176.0,0.9384615384615385
2010-07-02,2010,458000,4,2010_Q3,615603.0,0.7896551724137931
2010-07-02,2010,460000,3,2010_Q3,483176.0,1.010989010989011
2010-07-02,2010,477000,4,2010_Q3,615603.0,0.8224137931034483
2010-07-02,2010,572500,4,2010_Q3,615603.0,0.9870689655172413
2010-07-05,2010,499950,4,2010_Q3,615603.0,0.8619827586206896
2010-07-05,2010,540000,4,2010_Q3,615603.0,0.9310344827586207
2010-07-05,2010,555000,5,2010_Q3,772699.0,0.7620799978030126
2010-07-05,2010,745000,4,2010_Q3,615603.0,1.2844827586206897
2010-07-06,2010,406370,3,2010_Q3,483176.0,0.8931208791208791
2010-07-06,2010,470014,3,2010_Q3,483176.0,1.0329978021978021
2010-07-06,2010,499000,4,2010_Q3,615603.0,0.8603448275862069
2010-07-07,2010,385500,3,2010_Q3,483176.0,0.8472527472527472
2010-07-07,2010,410000,3,2010_Q3,483176.0,0.9010989010989011
2010-07-07,2010,410500,3,2010_Q3,483176.0,0.9021978021978022
2010-07-07,2010,713000,4,2010_Q3,615603.0,1.2293103448275862
2010-07-07,2010,831000,3,2010_Q3,483176.0,1.8263736263736263
2010-07-08,2010,488000,4,2010_Q3,615603.0,0.8413793103448276
2010-07-08,2010,500000,3,2010_Q3,483176.0,1.098901098901099
2010-07-08,2010,516600,3,2010_Q3,483176.0,1.1353846153846154
2010-07-08,2010,555000,4,2010_Q3,615603.0,0.9568965517241379
2010-07-08,2010,680000,4,2010_Q3,615603.0,1.1724137931034482
2010-07-09,2010,426000,3,2010_Q3,483176.0,0.9362637362637363
2010-07-09,2010,450000,4,2010_Q3,615603.0,0.7758620689655172
2010-07-09,2010,551000,4,2010_Q3,615603.0,0.95
2010-07-10,2010,480000,4,2010_Q3,615603.0,0.8275862068965517
2010-07-10,2010,630000,3,2010_Q3,483176.0,1.3846153846153846
2010-07-10,2010,672000,4,2010_Q3,615603.0,1.1586206896551725
2010-07-12,2010,388000,3,2010_Q3,483176.0,0.8527472527472527
2010-07-12,2010,395000,3,2010_Q3,483176.0,0.8681318681318682
2010-07-12,2010,483000,3,2010_Q3,483176.0,1.0615384615384615
2010-07-12,2010,509000,3,2010_Q3,483176.0,1.1186813186813187
2010-07-12,2010,699000,4,2010_Q3,615603.0,1.2051724137931035
2010-07-13,2010,445000,3,2010_Q3,483176.0,0.978021978021978
2010-07-13,2010,490000,4,2010_Q3,615603.0,0.8448275862068966
2010-07-13,2010,567000,4,2010_Q3,615603.0,0.9775862068965517
2010-07-13,2010,575000,5,2010_Q3,772699.0,0.7895423400661843
2010-07-13,2010,652500,4,2010_Q3,615603.0,1.125
2010-07-13,2010,657000,3,2010_Q3,483176.0,1.443956043956044
2010-07-14,2010,410000,3,2010_Q3,483176.0,0.9010989010989011
2010-07-14,2010,441500,3,2010_Q3,483176.0,0.9703296703296703
2010-07-14,2010,641065,4,2010_Q3,615603.0,1.1052844827586208
2010-07-14,2010,746000,4,2010_Q3,615603.0,1.2862068965517242
2010-07-15,2010,459150,4,2010_Q3,615603.0,0.7916379310344828
2010-07-15,2010,519000,4,2010_Q3,615603.0,0.8948275862068965
2010-07-16,2010,482000,3,2010_Q3,483176.0,1.0593406593406594
2010-07-16,2010,540000,5,2010_Q3,772699.0,0.7414832411056339
2010-07-16,2010,565000,4,2010_Q3,615603.0,0.9741379310344828
2010-07-16,2010,593000,3,2010_Q3,483176.0,1.3032967032967033
2010-07-16,2010,630000,4,2010_Q3,615603.0,1.0862068965517242
2010-07-16,2010,726540,5,2010_Q3,772699.0,0.9976245073942357
2010-07-16,2010,760000,2,2010_Q3,457806.0,1.7988165680473374
2010-07-17,2010,582000,4,2010_Q3,615603.0,1.0034482758620689
2010-07-17,2010,617000,2,2010_Q3,457806.0,1.4603550295857988
2010-07-19,2010,418000,3,2010_Q3,483176.0,0.9186813186813186
2010-07-19,2010,446000,3,2010_Q3,483176.0,0.9802197802197802
2010-07-20,2010,423500,3,2010_Q3,483176.0,0.9307692307692308
2010-07-20,2010,452125,4,2010_Q3,615603.0,0.7795258620689656
2010-07-20,2010,510000,4,2010_Q3,615603.0,0.8793103448275862
2010-07-20,2010,550000,4,2010_Q3,615603.0,0.9482758620689655
2010-07-20,2010,550000,4,2010_Q3,615603.0,0.9482758620689655
2010-07-20,2010,570000,4,2010_Q3,615603.0,0.9827586206896551
2010-07-21,2010,432000,3,2010_Q3,483176.0,0.9494505494505494
2010-07-21,2010,565000,4,2010_Q3,615603.0,0.9741379310344828
2010-07-21,2010,595000,4,2010_Q3,615603.0,1.0258620689655173
2010-07-21,2010,636000,3,2010_Q3,483176.0,1.3978021978021977
2010-07-22,2010,385000,3,2010_Q3,483176.0,0.8461538461538461
2010-07-22,2010,430000,3,2010_Q3,483176.0,0.945054945054945
2010-07-22,2010,462500,4,2010_Q3,615603.0,0.7974137931034483
2010-07-22,2010,528000,4,2010_Q3,615603.0,0.9103448275862069
2010-07-22,2010,1170000,5,2010_Q3,772699.0,1.60654702239554
2010-07-23,2010,380000,3,2010_Q3,483176.0,0.8351648351648352
2010-07-23,2010,408000,3,2010_Q3,483176.0,0.8967032967032967
2010-07-23,2010,495000,4,2010_Q3,615603.0,0.853448275862069
2010-07-23,2010,496000,4,2010_Q3,615603.0,0.8551724137931035
2010-07-24,2010,460000,3,2010_Q3,483176.0,1.010989010989011
2010-07-24,2010,740000,4,2010_Q3,615603.0,1.2758620689655173
2010-07-26,2010,407000,3,2010_Q3,483176.0,0.8945054945054945
2010-07-26,2010,438500,3,2010_Q3,483176.0,0.9637362637362638
2010-07-26,2010,696000,3,2010_Q3,483176.0,1.5296703296703296
2010-07-27,2010,500000,4,2010_Q3,615603.0,0.8620689655172413
2010-07-28,2010,395000,3,2010_Q3,483176.0,0.8681318681318682
2010-07-28,2010,435000,3,2010_Q3,483176.0,0.9560439560439561
2010-07-28,2010,455000,3,2010_Q3,483176.0,1.0
2010-07-28,2010,475000,3,2010_Q3,483176.0,1.043956043956044
2010-07-28,2010,522000,4,2010_Q3,615603.0,0.9
2010-07-29,2010,425000,3,2010_Q3,483176.0,0.9340659340659341
2010-07-29,2010,515000,4,2010_Q3,615603.0,0.8879310344827587
2010-07-29,2010,520000,2,2010_Q3,457806.0,1.2307692307692308
2010-07-29,2010,530000,2,2010_Q3,457806.0,1.2544378698224852
2010-07-29,2010,555000,4,2010_Q3,615603.0,0.9568965517241379
2010-07-29,2010,580000,5,2010_Q3,772699.0,0.7964079256319772
2010-07-29,2010,590000,4,2010_Q3,615603.0,1.0172413793103448
2010-07-29,2010,690000,3,2010_Q3,483176.0,1.5164835164835164
2010-07-29,2010,690000,3,2010_Q3,483176.0,1.5164835164835164
2010-07-30,2010,395000,3,2010_Q3,483176.0,0.8681318681318682
2010-07-30,2010,410000,3,2010_Q3,483176.0,0.9010989010989011
2010-07-30,2010,420000,3,2010_Q3,483176.0,0.9230769230769231
2010-07-30,2010,540000,4,2010_Q3,615603.0,0.9310344827586207
2010-07-30,2010,820000,4,2010_Q3,615603.0,1.4137931034482758
2010-07-30,2010,835000,3,2010_Q3,483176.0,1.835164835164835
2010-07-31,2010,935000,3,2010_Q3,483176.0,2.0549450549450547
2010-08-02,2010,349950,3,2010_Q3,483176.0,0.7691208791208791
2010-08-02,2010,419950,4,2010_Q3,615603.0,0.7240517241379311
2010-08-02,2010,435000,3,2010_Q3,483176.0,0.9560439560439561
2010-08-02,2010,435000,3,2010_Q3,483176.0,0.9560439560439561
2010-08-02,2010,492500,3,2010_Q3,483176.0,1.0824175824175823
2010-08-02,2010,555000,3,2010_Q3,483176.0,1.2197802197802199
2010-08-02,2010,610000,5,2010_Q3,772699.0,0.8376014390267346
2010-08-02,2010,625000,5,2010_Q3,772699.0,0.8581981957241133
2010-08-02,2010,800000,3,2010_Q3,483176.0,1.7582417582417582
2010-08-02,2010,1310000,5,2010_Q3,772699.0,1.7987834182377416
2010-08-03,2010,395000,3,2010_Q3,483176.0,0.8681318681318682
2010-08-03,2010,416000,3,2010_Q3,483176.0,0.9142857142857143
2010-08-03,2010,588000,3,2010_Q3,483176.0,1.2923076923076924
2010-08-04,2010,385000,3,2010_Q3,483176.0,0.8461538461538461
2010-08-04,2010,415000,3,2010_Q3,483176.0,0.9120879120879121
2010-08-04,2010,641000,3,2010_Q3,483176.0,1.408791208791209
2010-08-05,2010,360000,3,2010_Q3,483176.0,0.7912087912087912
2010-08-05,2010,470000,3,2010_Q3,483176.0,1.032967032967033
2010-08-05,2010,691999,3,2010_Q3,483176.0,1.520876923076923
2010-08-06,2010,395000,3,2010_Q3,483176.0,0.8681318681318682
2010-08-06,2010,465000,4,2010_Q3,615603.0,0.8017241379310345
2010-08-06,2010,465000,3,2010_Q3,483176.0,1.021978021978022
2010-08-06,2010,532000,4,2010_Q3,615603.0,0.9172413793103448
2010-08-06,2010,640000,4,2010_Q3,615603.0,1.103448275862069
2010-08-07,2010,357500,4,2010_Q3,615603.0,0.6163793103448276
2010-08-07,2010,661000,3,2010_Q3,483176.0,1.4527472527472527
2010-08-09,2010,357000,3,2010_Q3,483176.0,0.7846153846153846
2010-08-09,2010,525000,4,2010_Q3,615603.0,0.9051724137931034
2010-08-09,2010,592000,4,2010_Q3,615603.0,1.0206896551724138
2010-08-09,2010,867000,4,2010_Q3,615603.0,1.4948275862068965
2010-08-10,2010,410000,3,2010_Q3,483176.0,0.9010989010989011
2010-08-10,2010,417000,3,2010_Q3,483176.0,0.9164835164835164
2010-08-10,2010,549000,4,2010_Q3,615603.0,0.946551724137931
2010-08-10,2010,730000,3,2010_Q3,483176.0,1.6043956043956045
2010-08-11,2010,562500,4,2010_Q3,615603.0,0.9698275862068966
2010-08-11,2010,695000,3,2010_Q3,483176.0,1.5274725274725274
2010-08-11,2010,900000,3,2010_Q3,483176.0,1.978021978021978
2010-08-12,2010,460000,3,2010_Q3,483176.0,1.010989010989011
2010-08-12,2010,485000,4,2010_Q3,615603.0,0.8362068965517241
2010-08-12,2010,547000,4,2010_Q3,615603.0,0.9431034482758621
2010-08-12,2010,810000,4,2010_Q3,615603.0,1.396551724137931
2010-08-13,2010,539000,3,2010_Q3,483176.0,1.1846153846153846
2010-08-13,2010,550000,2,2010_Q3,457806.0,1.301775147928994
2010-08-13,2010,662500,4,2010_Q3,615603.0,1.1422413793103448
2010-08-14,2010,535000,4,2010_Q3,615603.0,0.9224137931034483
2010-08-14,2010,567500,3,2010_Q3,483176.0,1.2472527472527473
2010-08-14,2010,600000,3,2010_Q3,483176.0,1.3186813186813187
2010-08-14,2010,820000,4,2010_Q3,615603.0,1.4137931034482758
2010-08-14,2010,1100000,4,2010_Q3,615603.0,1.896551724137931
2010-08-16,2010,500000,4,2010_Q3,615603.0,0.8620689655172413
2010-08-16,2010,610000,4,2010_Q3,615603.0,1.0517241379310345
2010-08-16,2010,620000,4,2010_Q3,615603.0,1.0689655172413792
2010-08-16,2010,760000,5,2010_Q3,772699.0,1.0435690060005218
2010-08-16,2010,880000,4,2010_Q3,615603.0,1.5172413793103448
2010-08-17,2010,410000,3,2010_Q3,483176.0,0.9010989010989011
2010-08-17,2010,420000,3,2010_Q3,483176.0,0.9230769230769231
2010-08-17,2010,430000,3,2010_Q3,483176.0,0.945054945054945
2010-08-17,2010,450000,3,2010_Q3,483176.0,0.989010989010989
2010-08-17,2010,496000,3,2010_Q3,483176.0,1.09010989010989
2010-08-17,2010,645500,4,2010_Q3,615603.0,1.1129310344827585
2010-08-17,2010,710000,4,2010_Q3,615603.0,1.2241379310344827
2010-08-18,2010,378000,3,2010_Q3,483176.0,0.8307692307692308
2010-08-18,2010,427000,3,2010_Q3,483176.0,0.9384615384615385
2010-08-18,2010,480000,4,2010_Q3,615603.0,0.8275862068965517
2010-08-18,2010,515000,4,2010_Q3,615603.0,0.8879310344827587
2010-08-18,2010,554000,5,2010_Q3,772699.0,0.760706880689854
2010-08-19,2010,340000,2,2010_Q3,457806.0,0.8047337278106509
2010-08-19,2010,377500,3,2010_Q3,483176.0,0.8296703296703297
2010-08-19,2010,494000,3,2010_Q3,483176.0,1.0857142857142856
2010-08-19,2010,510000,3,2010_Q3,483176.0,1.120879120879121
2010-08-19,2010,595000,3,2010_Q3,483176.0,1.3076923076923077
2010-08-20,2010,405000,3,2010_Q3,483176.0,0.8901098901098901
2010-08-20,2010,518000,4,2010_Q3,615603.0,0.8931034482758621
2010-08-20,2010,610000,4,2010_Q3,615603.0,1.0517241379310345
2010-08-20,2010,650000,5,2010_Q3,772699.0,0.8925261235530778
2010-08-20,2010,705000,3,2010_Q3,483176.0,1.5494505494505495
2010-08-20,2010,763000,4,2010_Q3,615603.0,1.3155172413793104
2010-08-20,2010,850000,4,2010_Q3,615603.0,1.4655172413793103
2010-08-21,2010,550000,4,2010_Q3,615603.0,0.9482758620689655
2010-08-23,2010,374600,3,2010_Q3,483176.0,0.8232967032967033
2010-08-23,2010,431000,3,2010_Q3,483176.0,0.9472527472527472
2010-08-23,2010,440000,3,2010_Q3,483176.0,0.967032967032967
2010-08-23,2010,445500,3,2010_Q3,483176.0,0.9791208791208791
2010-08-23,2010,449000,3,2010_Q3,483176.0,0.9868131868131869
2010-08-23,2010,465000,3,2010_Q3,483176.0,1.021978021978022
2010-08-23,2010,506000,3,2010_Q3,483176.0,1.1120879120879121
2010-08-23,2010,515000,3,2010_Q3,483176.0,1.1318681318681318
2010-08-23,2010,615000,4,2010_Q3,615603.0,1.0603448275862069
2010-08-23,2010,725000,5,2010_Q3,772699.0,0.9955099070399714
2010-08-23,2010,760000,3,2010_Q3,483176.0,1.6703296703296704
2010-08-23,2010,801500,4,2010_Q3,615603.0,1.381896551724138
2010-08-24,2010,430000,3,2010_Q3,483176.0,0.945054945054945
2010-08-24,2010,555000,3,2010_Q3,483176.0,1.2197802197802199
2010-08-24,2010,617000,3,2010_Q3,483176.0,1.3560439560439561
2010-08-24,2010,630000,4,2010_Q3,615603.0,1.0862068965517242
2010-08-24,2010,663000,4,2010_Q3,615603.0,1.143103448275862
2010-08-25,2010,755000,4,2010_Q3,615603.0,1.3017241379310345
2010-08-26,2010,485000,4,2010_Q3,615603.0,0.8362068965517241
2010-08-26,2010,527000,4,2010_Q3,615603.0,0.9086206896551724
2010-08-26,2010,575000,3,2010_Q3,483176.0,1.2637362637362637
2010-08-27,2010,431625,3,2010_Q3,483176.0,0.9486263736263736
2010-08-27,2010,570000,4,2010_Q3,615603.0,0.9827586206896551
2010-08-27,2010,573000,4,2010_Q3,615603.0,0.9879310344827587
2010-08-28,2010,515000,4,2010_Q3,615603.0,0.8879310344827587
2010-08-28,2010,570000,4,2010_Q3,615603.0,0.9827586206896551
2010-08-28,2010,590000,3,2010_Q3,483176.0,1.2967032967032968
2010-08-28,2010,921000,4,2010_Q3,615603.0,1.5879310344827586
2010-08-28,2010,925000,5,2010_Q3,772699.0,1.2701333296716877
2010-08-29,2010,575000,4,2010_Q3,615603.0,0.9913793103448276
2010-08-30,2010,350000,2,2010_Q3,457806.0,0.8284023668639053
2010-08-30,2010,380000,3,2010_Q3,483176.0,0.8351648351648352
2010-08-30,2010,427000,3,2010_Q3,483176.0,0.9384615384615385
2010-08-30,2010,435000,3,2010_Q3,483176.0,0.9560439560439561
2010-08-30,2010,445000,3,2010_Q3,483176.0,0.978021978021978
2010-08-30,2010,457000,3,2010_Q3,483176.0,1.0043956043956044
2010-08-30,2010,545000,4,2010_Q3,615603.0,0.9396551724137931
2010-08-30,2010,703000,4,2010_Q3,615603.0,1.2120689655172414
2010-08-31,2010,455000,3,2010_Q3,483176.0,1.0
2010-08-31,2010,499000,4,2010_Q3,615603.0,0.8603448275862069
2010-08-31,2010,690000,5,2010_Q3,772699.0,0.9474508080794211
2010-08-31,2010,730000,4,2010_Q3,615603.0,1.2586206896551724
2010-09-01,2010,382500,3,2010_Q3,483176.0,0.8406593406593407
2010-09-01,2010,417500,3,2010_Q3,483176.0,0.9175824175824175
2010-09-01,2010,492000,4,2010_Q3,615603.0,0.8482758620689655
2010-09-01,2010,550000,3,2010_Q3,483176.0,1.2087912087912087
2010-09-01,2010,556188,3,2010_Q3,483176.0,1.2223912087912088
2010-09-02,2010,420000,5,2010_Q3,772699.0,0.5767091875266042
2010-09-02,2010,423000,3,2010_Q3,483176.0,0.9296703296703297
2010-09-02,2010,440000,3,2010_Q3,483176.0,0.967032967032967
2010-09-02,2010,490000,3,2010_Q3,483176.0,1.0769230769230769
2010-09-02,2010,580000,4,2010_Q3,615603.0,1.0
2010-09-02,2010,585000,3,2010_Q3,483176.0,1.2857142857142858
2010-09-02,2010,760000,2,2010_Q3,457806.0,1.7988165680473374
2010-09-03,2010,515000,4,2010_Q3,615603.0,0.8879310344827587
2010-09-03,2010,555000,5,2010_Q3,772699.0,0.7620799978030126
2010-09-03,2010,590000,4,2010_Q3,615603.0,1.0172413793103448
2010-09-04,2010,448500,3,2010_Q3,483176.0,0.9857142857142858
2010-09-04,2010,515000,3,2010_Q3,483176.0,1.1318681318681318
2010-09-04,2010,551000,3,2010_Q3,483176.0,1.210989010989011
2010-09-04,2010,835000,3,2010_Q3,483176.0,1.835164835164835
2010-09-04,2010,890000,4,2010_Q3,615603.0,1.5344827586206897
2010-09-04,2010,950000,4,2010_Q3,615603.0,1.6379310344827587
2010-09-06,2010,388000,4,2010_Q3,615603.0,0.6689655172413793
2010-09-06,2010,404000,3,2010_Q3,483176.0,0.8879120879120879
2010-09-06,2010,595000,3,2010_Q3,483176.0,1.3076923076923077
2010-09-06,2010,1200000,4,2010_Q3,615603.0,2.0689655172413794
2010-09-07,2010,385000,3,2010_Q3,483176.0,0.8461538461538461
2010-09-07,2010,503000,3,2010_Q3,483176.0,1.1054945054945056
2010-09-07,2010,720000,3,2010_Q3,483176.0,1.5824175824175823
2010-09-07,2010,755000,4,2010_Q3,615603.0,1.3017241379310345
2010-09-08,2010,355000,3,2010_Q3,483176.0,0.7802197802197802
2010-09-08,2010,428842,3,2010_Q3,483176.0,0.9425098901098901
2010-09-08,2010,590000,4,2010_Q3,615603.0,1.0172413793103448
2010-09-08,2010,702500,4,2010_Q3,615603.0,1.2112068965517242
2010-09-09,2010,415000,3,2010_Q3,483176.0,0.9120879120879121
2010-09-09,2010,440000,3,2010_Q3,483176.0,0.967032967032967
2010-09-09,2010,575000,3,2010_Q3,483176.0,1.2637362637362637
2010-09-10,2010,350000,2,2010_Q3,457806.0,0.8284023668639053
2010-09-10,2010,376000,3,2010_Q3,483176.0,0.8263736263736263
2010-09-10,2010,385000,3,2010_Q3,483176.0,0.8461538461538461
2010-09-10,2010,425000,3,2010_Q3,483176.0,0.9340659340659341
2010-09-10,2010,440000,3,2010_Q3,483176.0,0.967032967032967
2010-09-10,2010,460000,3,2010_Q3,483176.0,1.010989010989011
2010-09-10,2010,460000,4,2010_Q3,615603.0,0.7931034482758621
2010-09-10,2010,535000,4,2010_Q3,615603.0,0.9224137931034483
2010-09-10,2010,660000,4,2010_Q3,615603.0,1.1379310344827587
2010-09-10,2010,700000,4,2010_Q3,615603.0,1.206896551724138
2010-09-10,2010,965000,3,2010_Q3,483176.0,2.120879120879121
2010-09-11,2010,511000,3,2010_Q3,483176.0,1.123076923076923
2010-09-11,2010,534000,4,2010_Q3,615603.0,0.9206896551724137
2010-09-11,2010,684000,4,2010_Q3,615603.0,1.1793103448275861
2010-09-11,2010,688000,3,2010_Q3,483176.0,1.512087912087912
2010-09-11,2010,805000,5,2010_Q3,772699.0,1.105359276092658
2010-09-13,2010,390000,3,2010_Q3,483176.0,0.8571428571428571
2010-09-13,2010,445000,3,2010_Q3,483176.0,0.978021978021978
2010-09-13,2010,540000,4,2010_Q3,615603.0,0.9310344827586207
2010-09-14,2010,429950,3,2010_Q3,483176.0,0.944945054945055
2010-09-14,2010,545000,4,2010_Q3,615603.0,0.9396551724137931
2010-09-15,2010,418000,3,2010_Q3,483176.0,0.9186813186813186
2010-09-15,2010,435000,3,2010_Q3,483176.0,0.9560439560439561
2010-09-15,2010,635000,2,2010_Q3,457806.0,1.5029585798816567
2010-09-15,2010,765000,3,2010_Q3,483176.0,1.6813186813186813
2010-09-16,2010,417500,3,2010_Q3,483176.0,0.9175824175824175
2010-09-16,2010,469000,3,2010_Q3,483176.0,1.0307692307692307
2010-09-16,2010,840000,4,2010_Q3,615603.0,1.4482758620689655
2010-09-17,2010,412000,3,2010_Q3,483176.0,0.9054945054945055
2010-09-17,2010,485000,4,2010_Q3,615603.0,0.8362068965517241
2010-09-17,2010,747500,5,2010_Q3,772699.0,1.0264050420860396
2010-09-18,2010,405000,3,2010_Q3,483176.0,0.8901098901098901
2010-09-18,2010,465000,3,2010_Q3,483176.0,1.021978021978022
2010-09-18,2010,780000,5,2010_Q3,772699.0,1.0710313482636935
2010-09-18,2010,930000,5,2010_Q3,772699.0,1.2769989152374805
2010-09-20,2010,446000,3,2010_Q3,483176.0,0.9802197802197802
2010-09-20,2010,510000,4,2010_Q3,615603.0,0.8793103448275862
2010-09-20,2010,607000,2,2010_Q3,457806.0,1.4366863905325444
2010-09-20,2010,670000,4,2010_Q3,615603.0,1.1551724137931034
2010-09-20,2010,705000,4,2010_Q3,615603.0,1.2155172413793103
2010-09-21,2010,110000,4,2010_Q3,615603.0,0.1896551724137931
2010-09-21,2010,500000,4,2010_Q3,615603.0,0.8620689655172413
2010-09-21,2010,750000,4,2010_Q3,615603.0,1.293103448275862
2010-09-21,2010,975000,4,2010_Q3,615603.0,1.6810344827586208
2010-09-22,2010,448000,3,2010_Q3,483176.0,0.9846153846153847
2010-09-22,2010,603000,4,2010_Q3,615603.0,1.039655172413793
2010-09-23,2010,341000,3,2010_Q3,483176.0,0.7494505494505495
2010-09-23,2010,431000,3,2010_Q3,483176.0,0.9472527472527472
2010-09-23,2010,488500,4,2010_Q3,615603.0,0.8422413793103448
2010-09-23,2010,620000,3,2010_Q3,483176.0,1.3626373626373627
2010-09-23,2010,785000,5,2010_Q3,772699.0,1.0778969338294864
2010-09-24,2010,430000,3,2010_Q3,483176.0,0.945054945054945
2010-09-24,2010,450000,4,2010_Q3,615603.0,0.7758620689655172
2010-09-24,2010,500000,4,2010_Q3,615603.0,0.8620689655172413
2010-09-24,2010,635000,3,2010_Q3,483176.0,1.3956043956043955
2010-09-24,2010,717500,3,2010_Q3,483176.0,1.5769230769230769
2010-09-25,2010,435000,3,2010_Q3,483176.0,0.9560439560439561
2010-09-25,2010,482500,3,2010_Q3,483176.0,1.0604395604395604
2010-09-25,2010,620000,4,2010_Q3,615603.0,1.0689655172413792
2010-09-25,2010,625000,3,2010_Q3,483176.0,1.3736263736263736
2010-09-25,2010,663000,3,2010_Q3,483176.0,1.457142857142857
2010-09-25,2010,830000,3,2010_Q3,483176.0,1.8241758241758241
2010-09-26,2010,545000,4,2010_Q3,615603.0,0.9396551724137931
2010-09-26,2010,590000,4,2010_Q3,615603.0,1.0172413793103448
2010-09-28,2010,360000,3,2010_Q3,483176.0,0.7912087912087912
2010-09-28,2010,441000,3,2010_Q3,483176.0,0.9692307692307692
2010-09-28,2010,526000,3,2010_Q3,483176.0,1.156043956043956
2010-09-28,2010,555000,4,2010_Q3,615603.0,0.9568965517241379
2010-09-28,2010,565000,3,2010_Q3,483176.0,1.2417582417582418
2010-09-28,2010,573000,3,2010_Q3,483176.0,1.2593406593406593
2010-09-28,2010,840000,3,2010_Q3,483176.0,1.8461538461538463
2010-09-29,2010,405000,3,2010_Q3,483176.0,0.8901098901098901
2010-09-29,2010,485000,3,2010_Q3,483176.0,1.065934065934066
2010-09-29,2010,535000,4,2010_Q3,615603.0,0.9224137931034483
2010-09-29,2010,662500,4,2010_Q3,615603.0,1.1422413793103448
2010-09-30,2010,369950,3,2010_Q3,483176.0,0.813076923076923
2010-09-30,2010,427000,3,2010_Q3,483176.0,0.9384615384615385
2010-09-30,2010,445000,4,2010_Q3,615603.0,0.7672413793103449
